player1,player2,time_stamp,time_to_score,who_serves,player_skill1,player_skill2,game_id,player1_id,player2_id
4,1,123.013920486625,15.8350155470097,0,2,3,920,Quirin,Luis
5,1,136.238828860875,13.2249083742501,1,2,3,920,Quirin,Luis
6,1,157.134607621617,20.8957787607421,1,2,3,920,Quirin,Luis
6,2,178.75003770826,21.6154300866435,1,2,3,920,Quirin,Luis
7,2,203.353300624957,24.6032629166965,1,2,3,920,Quirin,Luis
7,3,224.085763414368,20.7324627894111,1,2,3,920,Quirin,Luis
7,4,252.197954386437,28.1121909720691,0,2,3,920,Quirin,Luis
8,4,278.943966271299,26.7460118848616,0,2,3,920,Quirin,Luis
8,5,307.104125809843,28.1601595385446,0,2,3,920,Quirin,Luis
9,5,341.243704753237,34.1395789433937,0,2,3,920,Quirin,Luis
10,5,361.045152104134,19.8014473508978,0,2,3,920,Quirin,Luis
11,5,384.283957866231,23.2388057620966,1,2,3,920,Quirin,Luis
12,5,435.822198987203,51.5382411209716,1,2,3,920,Quirin,Luis
12,6,467.898277987992,32.0760790007895,1,2,3,920,Quirin,Luis
13,6,516.302243153541,48.4039651655489,1,2,3,920,Quirin,Luis
14,6,522.553224384662,6.25098123112111,1,2,3,920,Quirin,Luis
14,7,541.297295593773,18.744071209111,0,2,3,920,Quirin,Luis
15,7,588.888580460859,47.5912848670863,0,2,3,920,Quirin,Luis
15,8,619.293349474258,30.4047690133982,0,2,3,920,Quirin,Luis
15,9,633.44966993345,14.1563204591925,0,2,3,920,Quirin,Luis
15,10,654.260204621892,20.8105346884415,0,2,3,920,Quirin,Luis
16,10,671.543502966958,17.2832983450668,1,2,3,920,Quirin,Luis
17,10,711.516607176173,39.9731042092143,1,2,3,920,Quirin,Luis
18,10,741.195352626112,29.6787454499389,1,2,3,920,Quirin,Luis
19,10,775.143174540035,33.9478219139238,1,2,3,920,Quirin,Luis
20,10,788.647353290691,13.5041787506551,1,2,3,920,Quirin,Luis
21,10,801.409290111391,12.761936820701,0,2,3,920,Quirin,Luis
1,0,35.2200996098118,35.2200996098118,1,1,3,921,Jonny,Karo
1,1,56.0223533934482,20.8022537836364,1,1,3,921,Jonny,Karo
2,1,86.5052036063934,30.4828502129453,1,1,3,921,Jonny,Karo
3,1,102.51046752818,16.005263921787,1,1,3,921,Jonny,Karo
4,1,136.522536132933,34.0120686047521,1,1,3,921,Jonny,Karo
5,1,161.854455789815,25.3319196568823,0,1,3,921,Jonny,Karo
5,2,194.179473080841,32.325017291026,0,1,3,921,Jonny,Karo
6,2,225.090776522867,30.911303442026,0,1,3,921,Jonny,Karo
7,2,249.713439432147,24.6226629092805,0,1,3,921,Jonny,Karo
8,2,271.415730375318,21.7022909431703,0,1,3,921,Jonny,Karo
9,2,293.823099495871,22.4073691205534,1,1,3,921,Jonny,Karo
10,2,320.590362631371,26.7672631354997,1,1,3,921,Jonny,Karo
11,2,341.491309213523,20.9009465821523,1,1,3,921,Jonny,Karo
12,2,383.439420482851,41.9481112693279,1,1,3,921,Jonny,Karo
13,2,400.882484343459,17.4430638606084,1,1,3,921,Jonny,Karo
14,2,412.378858025355,11.4963736818952,0,1,3,921,Jonny,Karo
15,2,455.087388026532,42.7085300011773,0,1,3,921,Jonny,Karo
16,2,485.506261114404,30.4188730878717,0,1,3,921,Jonny,Karo
17,2,507.846788099227,22.3405269848235,0,1,3,921,Jonny,Karo
18,2,521.228761706656,13.3819736074289,0,1,3,921,Jonny,Karo
19,2,554.95704742088,33.7282857142243,1,1,3,921,Jonny,Karo
20,2,575.372520603339,20.4154731824587,1,1,3,921,Jonny,Karo
20,3,585.923232481477,10.5507118781377,1,1,3,921,Jonny,Karo
21,3,610.844057491401,24.9208250099248,1,1,3,921,Jonny,Karo
1,0,36.0658899326748,36.0658899326748,1,1,1,922,Jonny,Chris
1,1,76.8189664308325,40.7530764981577,1,1,1,922,Jonny,Chris
2,1,97.1640960940115,20.345129663179,1,1,1,922,Jonny,Chris
3,1,118.185800447065,21.0217043530533,1,1,1,922,Jonny,Chris
4,1,145.813504614442,27.6277041673775,1,1,1,922,Jonny,Chris
5,1,184.852411403273,39.0389067888303,0,1,1,922,Jonny,Chris
6,1,217.404335468435,32.5519240651628,0,1,1,922,Jonny,Chris
7,1,232.4199913748,15.0156559063651,0,1,1,922,Jonny,Chris
7,2,261.68789723455,29.2679058597495,0,1,1,922,Jonny,Chris
8,2,271.605467097552,9.91756986300209,0,1,1,922,Jonny,Chris
8,3,300.906928070168,29.3014609726156,1,1,1,922,Jonny,Chris
8,4,320.849185984583,19.9422579144152,1,1,1,922,Jonny,Chris
8,5,338.75262709615,17.9034411115671,1,1,1,922,Jonny,Chris
9,5,365.001400920028,26.2487738238776,1,1,1,922,Jonny,Chris
10,5,401.168165146614,36.1667642265865,1,1,1,922,Jonny,Chris
11,5,419.203242898381,18.0350777517673,0,1,1,922,Jonny,Chris
11,6,469.604803215953,50.4015603175713,0,1,1,922,Jonny,Chris
12,6,500.93591378975,31.3311105737971,0,1,1,922,Jonny,Chris
12,7,518.516794396281,17.580880606531,0,1,1,922,Jonny,Chris
12,8,546.320834777959,27.804040381678,0,1,1,922,Jonny,Chris
12,9,570.553673337334,24.2328385593754,1,1,1,922,Jonny,Chris
13,9,603.466112198299,32.9124388609652,1,1,1,922,Jonny,Chris
13,10,640.084921087237,36.6188088889376,1,1,1,922,Jonny,Chris
13,11,663.327769935452,23.2428488482152,1,1,1,922,Jonny,Chris
13,12,703.080406987503,39.7526370520511,1,1,1,922,Jonny,Chris
14,12,746.181572236183,43.1011652486802,0,1,1,922,Jonny,Chris
14,13,760.51042802031,14.3288557841267,0,1,1,922,Jonny,Chris
14,14,772.910008588384,12.3995805680739,0,1,1,922,Jonny,Chris
14,15,794.296074882445,21.3860662940615,0,1,1,922,Jonny,Chris
15,15,824.433466906799,30.1373920243537,0,1,1,922,Jonny,Chris
16,15,872.910711054922,48.4772441481231,1,1,1,922,Jonny,Chris
17,15,905.692495574047,32.7817845191246,1,1,1,922,Jonny,Chris
17,16,933.545039545674,27.8525439716276,1,1,1,922,Jonny,Chris
17,17,965.385259315929,31.8402197702551,1,1,1,922,Jonny,Chris
18,17,985.786039759736,20.4007804438064,1,1,1,922,Jonny,Chris
18,18,1002.57583889202,16.7897991322877,0,1,1,922,Jonny,Chris
19,18,1021.58507202056,19.0092331285365,0,1,1,922,Jonny,Chris
19,19,1054.81173323606,33.2266612155017,0,1,1,922,Jonny,Chris
20,19,1082.51604463906,27.7043114029972,0,1,1,922,Jonny,Chris
20,20,1103.89907125121,21.3830266121524,0,1,1,922,Jonny,Chris
21,20,1124.55578624556,20.6567149943458,1,1,1,922,Jonny,Chris
0,1,30.1797438404879,30.1797438404879,1,3,1,923,Karo,Chris
1,1,41.2058085390735,11.0260646985856,1,3,1,923,Karo,Chris
1,2,67.3076387957425,26.101830256669,1,3,1,923,Karo,Chris
2,2,84.9931948549908,17.6855560592483,1,3,1,923,Karo,Chris
2,3,109.886796123154,24.8936012681634,1,3,1,923,Karo,Chris
2,4,135.271889719791,25.385093596637,0,3,1,923,Karo,Chris
2,5,160.924183396336,25.6522936765443,0,3,1,923,Karo,Chris
3,5,198.845522201433,37.9213388050974,0,3,1,923,Karo,Chris
3,6,224.906602104133,26.0610799027003,0,3,1,923,Karo,Chris
3,7,250.220615203842,25.314013099709,0,3,1,923,Karo,Chris
4,7,288.775582816733,38.5549676128903,1,3,1,923,Karo,Chris
4,8,314.535166786954,25.7595839702215,1,3,1,923,Karo,Chris
4,9,333.902280740105,19.3671139531512,1,3,1,923,Karo,Chris
4,10,352.761048796869,18.8587680567642,1,3,1,923,Karo,Chris
4,11,380.581164641512,27.8201158446423,1,3,1,923,Karo,Chris
5,11,410.9554334045,30.3742687629888,0,3,1,923,Karo,Chris
5,12,459.017306341179,48.0618729366783,0,3,1,923,Karo,Chris
5,13,483.158616393095,24.1413100519166,0,3,1,923,Karo,Chris
5,14,502.44780048841,19.2891840953144,0,3,1,923,Karo,Chris
5,15,523.920563064176,21.4727625757663,0,3,1,923,Karo,Chris
5,16,544.945708329198,21.0251452650215,1,3,1,923,Karo,Chris
5,17,578.157545770926,33.211837441728,1,3,1,923,Karo,Chris
5,18,595.452752404415,17.2952066334888,1,3,1,923,Karo,Chris
5,19,606.754699054878,11.3019466504633,1,3,1,923,Karo,Chris
6,19,656.874691192299,50.1199921374207,1,3,1,923,Karo,Chris
6,20,668.804831309482,11.9301401171832,0,3,1,923,Karo,Chris
7,20,687.980058619438,19.1752273099559,0,3,1,923,Karo,Chris
7,21,709.319761673438,21.3397030540005,0,3,1,923,Karo,Chris
0,1,24.8973166983764,24.8973166983764,0,3,1,924,Luis,Chris
0,2,41.4930538585115,16.5957371601351,0,3,1,924,Luis,Chris
0,3,85.1772881993727,43.6842343408612,0,3,1,924,Luis,Chris
0,4,141.365057292741,56.1877690933687,0,3,1,924,Luis,Chris
0,5,170.271251680985,28.9061943882434,0,3,1,924,Luis,Chris
0,6,183.062657034866,12.791405353881,1,3,1,924,Luis,Chris
0,7,206.044068737826,22.9814117029607,1,3,1,924,Luis,Chris
1,7,212.618782143106,6.57471340527961,1,3,1,924,Luis,Chris
1,8,242.906128840849,30.2873466977425,1,3,1,924,Luis,Chris
1,9,266.042362519811,23.1362336789627,1,3,1,924,Luis,Chris
1,10,289.216923510605,23.174560990794,0,3,1,924,Luis,Chris
1,11,307.811116915799,18.5941934051937,0,3,1,924,Luis,Chris
1,12,333.637187334522,25.8260704187231,0,3,1,924,Luis,Chris
1,13,363.662547541213,30.0253602066913,0,3,1,924,Luis,Chris
1,14,384.915660455184,21.2531129139705,0,3,1,924,Luis,Chris
1,15,423.234686775619,38.3190263204349,1,3,1,924,Luis,Chris
1,16,441.211415240253,17.9767284646337,1,3,1,924,Luis,Chris
1,17,470.683030980961,29.4716157407082,1,3,1,924,Luis,Chris
1,18,497.067358968933,26.3843279879725,1,3,1,924,Luis,Chris
1,19,512.194395582423,15.1270366134892,1,3,1,924,Luis,Chris
1,20,528.383758310339,16.1893627279159,0,3,1,924,Luis,Chris
1,21,549.865846786083,21.4820884757443,0,3,1,924,Luis,Chris
1,0,22.273790328946,22.273790328946,1,1,2,925,Chris,Otto
2,0,36.3629063226112,14.0891159936652,1,1,2,925,Chris,Otto
3,0,56.0658117665381,19.7029054439269,1,1,2,925,Chris,Otto
4,0,86.2385332219191,30.172721455381,1,1,2,925,Chris,Otto
5,0,106.045073964941,19.8065407430216,1,1,2,925,Chris,Otto
6,0,146.981147398581,40.9360734336403,0,1,2,925,Chris,Otto
6,1,184.6287173713,37.647569972719,0,1,2,925,Chris,Otto
6,2,195.18239022431,10.5536728530097,0,1,2,925,Chris,Otto
7,2,220.936424516776,25.7540342924662,0,1,2,925,Chris,Otto
8,2,237.896822670102,16.960398153326,0,1,2,925,Chris,Otto
8,3,256.300881732356,18.4040590622544,1,1,2,925,Chris,Otto
9,3,292.572978725829,36.2720969934731,1,1,2,925,Chris,Otto
10,3,314.838957691817,22.2659789659879,1,1,2,925,Chris,Otto
10,4,336.755110162349,21.9161524705322,1,1,2,925,Chris,Otto
11,4,371.544124718,34.7890145556501,1,1,2,925,Chris,Otto
11,5,409.983015108507,38.4388903905079,0,1,2,925,Chris,Otto
11,6,419.6932149628,9.71019985429235,0,1,2,925,Chris,Otto
11,7,450.551166485561,30.857951522761,0,1,2,925,Chris,Otto
12,7,465.235160062845,14.6839935772844,0,1,2,925,Chris,Otto
12,8,485.569737794853,20.3345777320075,0,1,2,925,Chris,Otto
12,9,517.429243322219,31.8595055273668,1,1,2,925,Chris,Otto
13,9,551.767461528069,34.3382182058493,1,1,2,925,Chris,Otto
13,10,576.186289980678,24.4188284526091,1,1,2,925,Chris,Otto
14,10,594.078503100558,17.8922131198799,1,1,2,925,Chris,Otto
15,10,614.661348285371,20.5828451848133,1,1,2,925,Chris,Otto
16,10,645.596830991791,30.9354827064202,0,1,2,925,Chris,Otto
17,10,689.967272658204,44.3704416664127,0,1,2,925,Chris,Otto
17,11,696.528624433563,6.56135177535876,0,1,2,925,Chris,Otto
18,11,725.163967070922,28.6353426373597,0,1,2,925,Chris,Otto
19,11,764.365885852858,39.2019187819358,0,1,2,925,Chris,Otto
20,11,799.150215613754,34.7843297608961,1,1,2,925,Chris,Otto
20,12,833.591680680654,34.4414650668996,1,1,2,925,Chris,Otto
21,12,859.839297097601,26.2476164169473,1,1,2,925,Chris,Otto
0,1,27.5011351052282,27.5011351052282,0,3,2,926,Karo,Otto
0,2,48.8037674085591,21.3026323033309,0,3,2,926,Karo,Otto
0,3,98.4028371422737,49.5990697337146,0,3,2,926,Karo,Otto
0,4,119.595775229924,21.1929380876502,0,3,2,926,Karo,Otto
1,4,134.046069715619,14.4502944856955,0,3,2,926,Karo,Otto
2,4,153.656437299021,19.6103675834019,1,3,2,926,Karo,Otto
2,5,181.638226952873,27.9817896538512,1,3,2,926,Karo,Otto
2,6,197.535365174715,15.8971382218423,1,3,2,926,Karo,Otto
2,7,214.901653251313,17.366288076598,1,3,2,926,Karo,Otto
2,8,243.699919704732,28.7982664534192,1,3,2,926,Karo,Otto
2,9,268.362540955651,24.6626212509193,0,3,2,926,Karo,Otto
3,9,297.232543010458,28.8700020548062,0,3,2,926,Karo,Otto
3,10,320.702382222015,23.4698392115573,0,3,2,926,Karo,Otto
3,11,341.397146669323,20.6947644473085,0,3,2,926,Karo,Otto
3,12,379.742365045326,38.345218376003,0,3,2,926,Karo,Otto
3,13,401.45710803453,21.7147429892033,1,3,2,926,Karo,Otto
3,14,415.599240017354,14.1421319828247,1,3,2,926,Karo,Otto
4,14,428.554220005155,12.9549799878008,1,3,2,926,Karo,Otto
4,15,452.334924650928,23.7807046457726,1,3,2,926,Karo,Otto
4,16,483.501482620706,31.1665579697783,1,3,2,926,Karo,Otto
5,16,526.942504826391,43.4410222056848,0,3,2,926,Karo,Otto
5,17,538.04190799087,11.0994031644789,0,3,2,926,Karo,Otto
6,17,562.651169711919,24.6092617210491,0,3,2,926,Karo,Otto
7,17,591.191080709379,28.5399109974599,0,3,2,926,Karo,Otto
7,18,620.578673598499,29.3875928891197,0,3,2,926,Karo,Otto
8,18,630.250230345612,9.67155674711302,1,3,2,926,Karo,Otto
9,18,633.44634937068,3.19611902506862,1,3,2,926,Karo,Otto
9,19,659.586618202515,26.1402688318344,1,3,2,926,Karo,Otto
10,19,693.699680643294,34.1130624407796,1,3,2,926,Karo,Otto
11,19,748.069114823485,54.3694341801911,1,3,2,926,Karo,Otto
11,20,754.701008072335,6.6318932488499,0,3,2,926,Karo,Otto
11,21,778.778645391907,24.0776373195712,0,3,2,926,Karo,Otto
0,1,31.028615631559,31.028615631559,0,2,2,927,Quirin,Otto
1,1,75.2975450534193,44.2689294218603,0,2,2,927,Quirin,Otto
1,2,91.464301544969,16.1667564915497,0,2,2,927,Quirin,Otto
2,2,125.137459117893,33.6731575729238,0,2,2,927,Quirin,Otto
3,2,150.920550524705,25.7830914068124,0,2,2,927,Quirin,Otto
4,2,190.959647332444,40.0390968077391,1,2,2,927,Quirin,Otto
4,3,214.888103461492,23.9284561290478,1,2,2,927,Quirin,Otto
5,3,219.748143134161,4.8600396726689,1,2,2,927,Quirin,Otto
6,3,253.817361242807,34.0692181086462,1,2,2,927,Quirin,Otto
6,4,279.239391435449,25.4220301926423,1,2,2,927,Quirin,Otto
7,4,288.564797043547,9.32540560809798,0,2,2,927,Quirin,Otto
7,5,324.242805146255,35.6780081027074,0,2,2,927,Quirin,Otto
7,6,355.801358876899,31.558553730644,0,2,2,927,Quirin,Otto
7,7,380.059448728001,24.2580898511019,0,2,2,927,Quirin,Otto
7,8,390.664503222913,10.6050544949124,0,2,2,927,Quirin,Otto
7,9,406.229035709488,15.5645324865745,1,2,2,927,Quirin,Otto
7,10,430.971599457352,24.7425637478644,1,2,2,927,Quirin,Otto
8,10,450.202893487313,19.2312940299611,1,2,2,927,Quirin,Otto
8,11,475.831254206643,25.6283607193302,1,2,2,927,Quirin,Otto
9,11,496.346484433727,20.5152302270838,1,2,2,927,Quirin,Otto
10,11,512.318555567864,15.9720711341368,0,2,2,927,Quirin,Otto
10,12,536.541293759666,24.2227381918024,0,2,2,927,Quirin,Otto
10,13,562.223277977748,25.6819842180816,0,2,2,927,Quirin,Otto
11,13,594.645151043324,32.421873065576,0,2,2,927,Quirin,Otto
11,14,627.923232161926,33.2780811186016,0,2,2,927,Quirin,Otto
11,15,669.62672664962,41.7034944876947,1,2,2,927,Quirin,Otto
11,16,677.864050213346,8.23732356372564,1,2,2,927,Quirin,Otto
11,17,706.130690942384,28.2666407290381,1,2,2,927,Quirin,Otto
12,17,735.162259139619,29.0315681972352,1,2,2,927,Quirin,Otto
12,18,753.87752179912,18.715262659501,1,2,2,927,Quirin,Otto
12,19,781.845407211436,27.9678854123161,0,2,2,927,Quirin,Otto
12,20,804.648292674535,22.8028854630985,0,2,2,927,Quirin,Otto
13,20,837.477156253923,32.8288635793882,0,2,2,927,Quirin,Otto
14,20,856.661910562654,19.1847543087306,0,2,2,927,Quirin,Otto
14,21,873.101474445883,16.4395638832295,0,2,2,927,Quirin,Otto
1,0,23.6786308056858,23.6786308056858,1,1,2,928,Chris,Quirin
2,0,48.5337542543105,24.8551234486247,1,1,2,928,Chris,Quirin
3,0,69.2245779810919,20.6908237267814,1,1,2,928,Chris,Quirin
3,1,83.5709931158274,14.3464151347355,1,1,2,928,Chris,Quirin
3,2,102.659393314097,19.08840019827,1,1,2,928,Chris,Quirin
4,2,121.503530279791,18.8441369656941,0,1,2,928,Chris,Quirin
5,2,137.512759011796,16.0092287320045,0,1,2,928,Chris,Quirin
6,2,171.396323481269,33.8835644694731,0,1,2,928,Chris,Quirin
6,3,190.041609340436,18.6452858591669,0,1,2,928,Chris,Quirin
7,3,218.691976245624,28.6503669051882,0,1,2,928,Chris,Quirin
7,4,227.994286011303,9.30230976567906,1,1,2,928,Chris,Quirin
8,4,258.126173525181,30.1318875138782,1,1,2,928,Chris,Quirin
9,4,295.236496280397,37.1103227552155,1,1,2,928,Chris,Quirin
9,5,311.402279424233,16.1657831438366,1,1,2,928,Chris,Quirin
9,6,326.172155056423,14.7698756321894,1,1,2,928,Chris,Quirin
10,6,340.596800141662,14.4246450852398,0,1,2,928,Chris,Quirin
10,7,358.703533915113,18.1067337734508,0,1,2,928,Chris,Quirin
10,8,394.089378976529,35.385845061416,0,1,2,928,Chris,Quirin
11,8,418.594510981474,24.505132004945,0,1,2,928,Chris,Quirin
11,9,449.362158289993,30.767647308519,0,1,2,928,Chris,Quirin
12,9,489.975078604991,40.6129203149978,1,1,2,928,Chris,Quirin
12,10,506.39733479962,16.4222561946286,1,1,2,928,Chris,Quirin
13,10,536.902503694255,30.505168894635,1,1,2,928,Chris,Quirin
13,11,570.702074734343,33.7995710400882,1,1,2,928,Chris,Quirin
14,11,594.938855963147,24.2367812288038,1,1,2,928,Chris,Quirin
15,11,624.236660682854,29.2978047197074,0,1,2,928,Chris,Quirin
15,12,663.656458614704,39.41979793185,0,1,2,928,Chris,Quirin
16,12,682.257151078192,18.6006924634884,0,1,2,928,Chris,Quirin
16,13,712.901820111935,30.644669033743,0,1,2,928,Chris,Quirin
17,13,747.934309934481,35.0324898225458,0,1,2,928,Chris,Quirin
17,14,766.854044093352,18.9197341588705,1,1,2,928,Chris,Quirin
18,14,798.882922532025,32.0288784386738,1,1,2,928,Chris,Quirin
18,15,843.846484554754,44.9635620227283,1,1,2,928,Chris,Quirin
18,16,862.208844927438,18.3623603726841,1,1,2,928,Chris,Quirin
19,16,877.201352139944,14.9925072125059,1,1,2,928,Chris,Quirin
20,16,897.080645501535,19.8792933615914,0,1,2,928,Chris,Quirin
21,16,929.90186716872,32.8212216671843,0,1,2,928,Chris,Quirin
1,0,37.4967787612936,37.4967787612936,1,3,3,929,Luis,Karo
1,1,61.4414474233591,23.9446686620654,1,3,3,929,Luis,Karo
1,2,78.9297317613281,17.4882843379691,1,3,3,929,Luis,Karo
2,2,97.408476190375,18.4787444290469,1,3,3,929,Luis,Karo
3,2,101.984848809295,4.57637261892018,1,3,3,929,Luis,Karo
4,2,128.565121393609,26.5802725843142,0,3,3,929,Luis,Karo
5,2,158.724470415543,30.1593490219336,0,3,3,929,Luis,Karo
6,2,174.57508110601,15.8506106904669,0,3,3,929,Luis,Karo
7,2,211.693751822031,37.1186707160209,0,3,3,929,Luis,Karo
7,3,264.287012276849,52.5932604548184,0,3,3,929,Luis,Karo
8,3,302.010650886041,37.7236386091913,1,3,3,929,Luis,Karo
8,4,323.228777692947,21.2181268069062,1,3,3,929,Luis,Karo
9,4,350.501717304641,27.2729396116941,1,3,3,929,Luis,Karo
9,5,385.628821806512,35.1271045018707,1,3,3,929,Luis,Karo
10,5,413.322077308818,27.6932555023065,1,3,3,929,Luis,Karo
10,6,438.73531657704,25.4132392682215,0,3,3,929,Luis,Karo
10,7,457.304778725495,18.5694621484557,0,3,3,929,Luis,Karo
11,7,486.55332131226,29.248542586765,0,3,3,929,Luis,Karo
11,8,516.997808340142,30.4444870278815,0,3,3,929,Luis,Karo
12,8,540.278093388428,23.2802850482862,0,3,3,929,Luis,Karo
13,8,565.236996984453,24.9589035960247,1,3,3,929,Luis,Karo
13,9,585.530206468449,20.2932094839966,1,3,3,929,Luis,Karo
13,10,627.359946969926,41.8297405014773,1,3,3,929,Luis,Karo
13,11,650.118107901404,22.7581609314772,1,3,3,929,Luis,Karo
14,11,667.495581065513,17.3774731641094,1,3,3,929,Luis,Karo
15,11,705.32110034488,37.8255192793672,0,3,3,929,Luis,Karo
16,11,739.123616103299,33.8025157584188,0,3,3,929,Luis,Karo
17,11,755.860306630763,16.7366905274643,0,3,3,929,Luis,Karo
18,11,785.822301822452,29.9619951916891,0,3,3,929,Luis,Karo
19,11,816.884776312274,31.0624744898216,0,3,3,929,Luis,Karo
20,11,837.383721462004,20.4989451497304,1,3,3,929,Luis,Karo
20,12,869.182575675368,31.7988542133637,1,3,3,929,Luis,Karo
21,12,897.099196119662,27.9166204442942,1,3,3,929,Luis,Karo
1,0,12.5840847248397,12.5840847248397,0,2,2,930,Quirin,Otto
1,1,36.7811326121922,24.1970478873524,0,2,2,930,Quirin,Otto
2,1,63.8348658366102,27.0537332244181,0,2,2,930,Quirin,Otto
3,1,94.2807731220325,30.4459072854223,0,2,2,930,Quirin,Otto
4,1,132.075345019907,37.7945718978744,0,2,2,930,Quirin,Otto
4,2,155.379485203415,23.3041401835082,1,2,2,930,Quirin,Otto
5,2,174.754714033187,19.3752288297723,1,2,2,930,Quirin,Otto
5,3,198.35562480632,23.6009107731321,1,2,2,930,Quirin,Otto
6,3,215.973305117797,17.6176803114779,1,2,2,930,Quirin,Otto
7,3,246.274448253168,30.3011431353702,1,2,2,930,Quirin,Otto
8,3,265.655725593285,19.381277340117,0,2,2,930,Quirin,Otto
9,3,294.766377613859,29.1106520205748,0,2,2,930,Quirin,Otto
10,3,337.45369065317,42.6873130393105,0,2,2,930,Quirin,Otto
11,3,365.135406402555,27.6817157493847,0,2,2,930,Quirin,Otto
11,4,384.786612723192,19.6512063206372,0,2,2,930,Quirin,Otto
11,5,410.181614293486,25.3950015702942,1,2,2,930,Quirin,Otto
12,5,423.984607877005,13.8029935835193,1,2,2,930,Quirin,Otto
12,6,445.825147114783,21.8405392377777,1,2,2,930,Quirin,Otto
13,6,466.362306164475,20.5371590496925,1,2,2,930,Quirin,Otto
13,7,480.618708440271,14.2564022757953,1,2,2,930,Quirin,Otto
14,7,514.70527604466,34.0865676043891,0,2,2,930,Quirin,Otto
15,7,550.787114851275,36.0818388066155,0,2,2,930,Quirin,Otto
15,8,571.508893288064,20.7217784367887,0,2,2,930,Quirin,Otto
16,8,601.736606865696,30.2277135776315,0,2,2,930,Quirin,Otto
16,9,635.710796169749,33.9741893040532,0,2,2,930,Quirin,Otto
16,10,662.482279607622,26.7714834378737,1,2,2,930,Quirin,Otto
17,10,698.182525373164,35.7002457655415,1,2,2,930,Quirin,Otto
17,11,717.031883033009,18.8493576598452,1,2,2,930,Quirin,Otto
18,11,735.821479652671,18.7895966196624,1,2,2,930,Quirin,Otto
18,12,773.967508868316,38.146029215644,1,2,2,930,Quirin,Otto
19,12,802.654540139857,28.687031271541,0,2,2,930,Quirin,Otto
19,13,807.445550854731,4.7910107148748,0,2,2,930,Quirin,Otto
19,14,843.782638721476,36.337087866745,0,2,2,930,Quirin,Otto
19,15,861.697154974093,17.9145162526164,0,2,2,930,Quirin,Otto
20,15,885.127123748165,23.4299687740725,0,2,2,930,Quirin,Otto
21,15,922.548075584281,37.4209518361162,1,2,2,930,Quirin,Otto
0,1,20.6554643300564,20.6554643300564,1,3,1,931,Luis,Jonny
0,2,47.5380284108955,26.882564080839,1,3,1,931,Luis,Jonny
0,3,70.5905382281214,23.0525098172259,1,3,1,931,Luis,Jonny
0,4,96.5774509744852,25.9869127463638,1,3,1,931,Luis,Jonny
0,5,129.093478449295,32.5160274748101,1,3,1,931,Luis,Jonny
0,6,168.765047816293,39.6715693669973,0,3,1,931,Luis,Jonny
0,7,201.841704965763,33.0766571494708,0,3,1,931,Luis,Jonny
0,8,214.322426780829,12.4807218150655,0,3,1,931,Luis,Jonny
0,9,240.763956547301,26.4415297664724,0,3,1,931,Luis,Jonny
0,10,263.775412809826,23.0114562625252,0,3,1,931,Luis,Jonny
0,11,283.563361057045,19.7879482472188,1,3,1,931,Luis,Jonny
0,12,303.024103063127,19.4607420060813,1,3,1,931,Luis,Jonny
1,12,323.741533914949,20.7174308518224,1,3,1,931,Luis,Jonny
1,13,349.210174800423,25.468640885474,1,3,1,931,Luis,Jonny
1,14,369.190954629026,19.9807798286029,1,3,1,931,Luis,Jonny
1,15,385.719262669765,16.5283080407394,0,3,1,931,Luis,Jonny
1,16,412.672131713143,26.9528690433775,0,3,1,931,Luis,Jonny
1,17,428.484098660018,15.8119669468756,0,3,1,931,Luis,Jonny
2,17,449.628292404753,21.1441937447351,0,3,1,931,Luis,Jonny
2,18,486.70562805819,37.0773356534365,0,3,1,931,Luis,Jonny
2,19,518.046359915457,31.3407318572672,1,3,1,931,Luis,Jonny
3,19,540.440701714027,22.3943417985699,1,3,1,931,Luis,Jonny
3,20,583.759540991183,43.3188392771557,1,3,1,931,Luis,Jonny
3,21,613.984873560655,30.2253325694729,1,3,1,931,Luis,Jonny
0,1,38.0723076934448,38.0723076934448,0,3,3,932,Karo,Luis
1,1,55.3370806796727,17.2647729862279,0,3,3,932,Karo,Luis
1,2,87.2694467968998,31.9323661172272,0,3,3,932,Karo,Luis
2,2,127.300174336155,40.0307275392555,0,3,3,932,Karo,Luis
2,3,166.46120422612,39.1610298899644,0,3,3,932,Karo,Luis
3,3,197.830813821645,31.3696095955255,1,3,3,932,Karo,Luis
3,4,207.708841566967,9.87802774532143,1,3,3,932,Karo,Luis
4,4,222.241795337896,14.5329537709292,1,3,3,932,Karo,Luis
5,4,245.696110199628,23.4543148617324,1,3,3,932,Karo,Luis
5,5,287.219277225455,41.5231670258264,1,3,3,932,Karo,Luis
5,6,308.170014986098,20.9507377606437,0,3,3,932,Karo,Luis
5,7,340.277235918903,32.1072209328041,0,3,3,932,Karo,Luis
6,7,368.551416478915,28.274180560012,0,3,3,932,Karo,Luis
6,8,385.876277203025,17.3248607241104,0,3,3,932,Karo,Luis
7,8,405.701768221284,19.8254910182594,0,3,3,932,Karo,Luis
8,8,432.928346237164,27.2265780158795,1,3,3,932,Karo,Luis
9,8,458.681196199909,25.7528499627454,1,3,3,932,Karo,Luis
10,8,476.03756058991,17.3563643900008,1,3,3,932,Karo,Luis
11,8,511.934859146101,35.8972985561911,1,3,3,932,Karo,Luis
11,9,530.858530307401,18.9236711612996,1,3,3,932,Karo,Luis
