player1,player2,time_stamp,time_to_score,who_serves,who_scores,player_skill1,player_skill2,game_date,game_id,player1_id,player2_id
16,13,775.842945975982,31.5194208627162,0,1,1,2,2020-04-20,778,Chris,Otto
17,13,797.873026726497,22.0300807505145,0,1,1,2,2020-04-20,778,Chris,Otto
17,14,830.015980546264,32.1429538197674,1,2,1,2,2020-04-20,778,Chris,Otto
18,14,860.015428877327,29.9994483310632,1,1,1,2,2020-04-20,778,Chris,Otto
19,14,879.840923326532,19.8254944492044,1,1,1,2,2020-04-20,778,Chris,Otto
20,14,893.6009704758,13.7600471492684,1,1,1,2,2020-04-20,778,Chris,Otto
21,14,927.583351209224,33.9823807334236,1,1,1,2,2020-04-20,778,Chris,Otto
1,0,27.1907075104515,27.1907075104515,1,1,2,3,2020-05-13,779,Otto,Luis
2,0,49.8867337567008,22.6960262462494,1,1,2,3,2020-05-13,779,Otto,Luis
3,0,92.4136136859131,42.5268799292123,1,1,2,3,2020-05-13,779,Otto,Luis
4,0,117.431714845611,25.0181011596977,1,1,2,3,2020-05-13,779,Otto,Luis
5,0,138.394639522344,20.9629246767333,1,1,2,3,2020-05-13,779,Otto,Luis
6,0,176.051177232055,37.6565377097104,0,1,2,3,2020-05-13,779,Otto,Luis
6,1,212.561715330881,36.5105380988262,0,2,2,3,2020-05-13,779,Otto,Luis
6,2,228.602840578219,16.0411252473385,0,2,2,3,2020-05-13,779,Otto,Luis
7,2,255.359821350285,26.756980772066,0,1,2,3,2020-05-13,779,Otto,Luis
8,2,285.91998166549,30.560160315205,0,1,2,3,2020-05-13,779,Otto,Luis
9,2,326.862267088641,40.9422854231506,1,1,2,3,2020-05-13,779,Otto,Luis
10,2,354.537072692302,27.6748056036607,1,1,2,3,2020-05-13,779,Otto,Luis
10,3,372.543742718377,18.0066700260756,1,2,2,3,2020-05-13,779,Otto,Luis
11,3,385.012725664988,12.4689829466113,1,1,2,3,2020-05-13,779,Otto,Luis
12,3,407.390832186564,22.3781065215755,1,1,2,3,2020-05-13,779,Otto,Luis
12,4,434.437358421281,27.0465262347168,0,2,2,3,2020-05-13,779,Otto,Luis
12,5,460.708563111432,26.271204690151,0,2,2,3,2020-05-13,779,Otto,Luis
12,6,514.195847652744,53.4872845413121,0,2,2,3,2020-05-13,779,Otto,Luis
13,6,554.067974158865,39.872126506121,0,1,2,3,2020-05-13,779,Otto,Luis
14,6,594.167939121828,40.0999649629628,0,1,2,3,2020-05-13,779,Otto,Luis
14,7,621.863358061361,27.6954189395333,1,2,2,3,2020-05-13,779,Otto,Luis
15,7,639.188470912594,17.3251128512329,1,1,2,3,2020-05-13,779,Otto,Luis
16,7,652.808870058235,13.6203991456413,1,1,2,3,2020-05-13,779,Otto,Luis
17,7,689.696575803228,36.8877057449926,1,1,2,3,2020-05-13,779,Otto,Luis
18,7,715.709449622099,26.0128738188707,1,1,2,3,2020-05-13,779,Otto,Luis
18,8,739.810652719138,24.1012030970397,0,2,2,3,2020-05-13,779,Otto,Luis
18,9,765.675195595205,25.8645428760664,0,2,2,3,2020-05-13,779,Otto,Luis
18,10,804.930466921025,39.2552713258205,0,2,2,3,2020-05-13,779,Otto,Luis
18,11,830.489541868296,25.5590749472707,0,2,2,3,2020-05-13,779,Otto,Luis
19,11,863.613268775682,33.1237269073863,0,1,2,3,2020-05-13,779,Otto,Luis
20,11,897.831125821174,34.2178570454917,1,1,2,3,2020-05-13,779,Otto,Luis
21,11,934.45214201061,36.6210161894357,1,1,2,3,2020-05-13,779,Otto,Luis
1,0,10.8406066505721,10.8406066505721,1,1,3,2,2021-01-08,780,Karo,Quirin
1,1,45.444716591374,34.6041099408019,1,2,3,2,2021-01-08,780,Karo,Quirin
1,2,74.4611575001949,29.0164409088209,1,2,3,2,2021-01-08,780,Karo,Quirin
2,2,95.0191761768901,20.5580186766952,1,1,3,2,2021-01-08,780,Karo,Quirin
2,3,120.71476409943,25.6955879225395,1,2,3,2,2021-01-08,780,Karo,Quirin
3,3,137.352149604682,16.6373855052519,0,1,3,2,2021-01-08,780,Karo,Quirin
3,4,167.147430619067,29.7952810143853,0,2,3,2,2021-01-08,780,Karo,Quirin
3,5,202.338361919178,35.1909313001111,0,2,3,2,2021-01-08,780,Karo,Quirin
4,5,259.768554870498,57.4301929513203,0,1,3,2,2021-01-08,780,Karo,Quirin
4,6,286.217131091827,26.4485762213289,0,2,3,2,2021-01-08,780,Karo,Quirin
5,6,312.070640543152,25.8535094513247,1,1,3,2,2021-01-08,780,Karo,Quirin
6,6,340.006664872773,27.9360243296214,1,1,3,2,2021-01-08,780,Karo,Quirin
6,7,381.77527115971,41.7686062869365,1,2,3,2,2021-01-08,780,Karo,Quirin
6,8,387.865138948456,6.08986778874666,1,2,3,2,2021-01-08,780,Karo,Quirin
6,9,404.576113394871,16.7109744464145,1,2,3,2,2021-01-08,780,Karo,Quirin
6,10,419.765547201002,15.1894338061313,0,2,3,2,2021-01-08,780,Karo,Quirin
7,10,438.74448673545,18.9789395344475,0,1,3,2,2021-01-08,780,Karo,Quirin
7,11,452.182190981509,13.4377042460589,0,2,3,2,2021-01-08,780,Karo,Quirin
8,11,476.282347731712,24.1001567502037,0,1,3,2,2021-01-08,780,Karo,Quirin
8,12,498.292263611351,22.0099158796387,0,2,3,2,2021-01-08,780,Karo,Quirin
8,13,516.287035219421,17.9947716080702,1,2,3,2,2021-01-08,780,Karo,Quirin
8,14,552.741343256015,36.454308036594,1,2,3,2,2021-01-08,780,Karo,Quirin
8,15,577.821348846491,25.0800055904762,1,2,3,2,2021-01-08,780,Karo,Quirin
8,16,598.875842858578,21.0544940120866,1,2,3,2,2021-01-08,780,Karo,Quirin
9,16,622.574342949348,23.6985000907703,1,1,3,2,2021-01-08,780,Karo,Quirin
9,17,649.035781834056,26.4614388847079,0,2,3,2,2021-01-08,780,Karo,Quirin
10,17,670.845823473471,21.8100416394144,0,1,3,2,2021-01-08,780,Karo,Quirin
11,17,689.064651030968,18.2188275574975,0,1,3,2,2021-01-08,780,Karo,Quirin
11,18,716.505601159427,27.440950128459,0,2,3,2,2021-01-08,780,Karo,Quirin
11,19,742.617852727665,26.1122515682375,0,2,3,2,2021-01-08,780,Karo,Quirin
12,19,765.313425329886,22.6955726022216,1,1,3,2,2021-01-08,780,Karo,Quirin
12,20,785.23681155345,19.9233862235642,1,2,3,2,2021-01-08,780,Karo,Quirin
12,21,800.8623397709,15.6255282174495,1,2,3,2,2021-01-08,780,Karo,Quirin
0,1,22.4213466011982,22.4213466011982,0,2,2,3,2020-09-29,781,Otto,Karo
0,2,34.2544539146918,11.8331073134936,0,2,2,3,2020-09-29,781,Otto,Karo
1,2,62.3921055438438,28.137651629152,0,1,2,3,2020-09-29,781,Otto,Karo
1,3,92.2424313911853,29.8503258473416,0,2,2,3,2020-09-29,781,Otto,Karo
1,4,122.717920951326,30.4754895601403,0,2,2,3,2020-09-29,781,Otto,Karo
2,4,138.784873931911,16.0669529805853,1,1,2,3,2020-09-29,781,Otto,Karo
3,4,156.929315578119,18.1444416462079,1,1,2,3,2020-09-29,781,Otto,Karo
3,5,175.220670996658,18.2913554185393,1,2,2,3,2020-09-29,781,Otto,Karo
3,6,187.729014747038,12.5083437503793,1,2,2,3,2020-09-29,781,Otto,Karo
3,7,204.280753594914,16.5517388478761,1,2,2,3,2020-09-29,781,Otto,Karo
3,8,228.712186724175,24.4314331292615,0,2,2,3,2020-09-29,781,Otto,Karo
3,9,253.701713226809,24.9895265026334,0,2,2,3,2020-09-29,781,Otto,Karo
4,9,287.2945717448,33.5928585179919,0,1,2,3,2020-09-29,781,Otto,Karo
5,9,318.782874404314,31.4883026595132,0,1,2,3,2020-09-29,781,Otto,Karo
5,10,345.669793947762,26.8869195434484,0,2,2,3,2020-09-29,781,Otto,Karo
6,10,380.741074905957,35.0712809581953,1,1,2,3,2020-09-29,781,Otto,Karo
7,10,420.393988436526,39.6529135305688,1,1,2,3,2020-09-29,781,Otto,Karo
8,10,429.15974938814,8.76576095161338,1,1,2,3,2020-09-29,781,Otto,Karo
9,10,446.858672344179,17.6989229560391,1,1,2,3,2020-09-29,781,Otto,Karo
10,10,465.555841320279,18.6971689761008,1,1,2,3,2020-09-29,781,Otto,Karo
11,10,467.762921519752,2.20708019947306,0,1,2,3,2020-09-29,781,Otto,Karo
11,11,497.9491967745,30.1862752547481,0,2,2,3,2020-09-29,781,Otto,Karo
11,12,512.027990624633,14.078793850132,0,2,2,3,2020-09-29,781,Otto,Karo
11,13,520.454928686428,8.42693806179538,0,2,2,3,2020-09-29,781,Otto,Karo
12,13,542.818713231753,22.3637845453253,0,1,2,3,2020-09-29,781,Otto,Karo
13,13,574.277882319424,31.4591690876711,1,1,2,3,2020-09-29,781,Otto,Karo
14,13,607.1941328104,32.916250490976,1,1,2,3,2020-09-29,781,Otto,Karo
14,14,635.074100509227,27.8799676988268,1,2,2,3,2020-09-29,781,Otto,Karo
14,15,666.166587825381,31.0924873161539,1,2,2,3,2020-09-29,781,Otto,Karo
15,15,680.064224922536,13.897637097155,1,1,2,3,2020-09-29,781,Otto,Karo
15,16,699.435113523742,19.3708886012061,0,2,2,3,2020-09-29,781,Otto,Karo
16,16,727.581169697005,28.1460561732628,0,1,2,3,2020-09-29,781,Otto,Karo
16,17,748.645598180988,21.0644284839832,0,2,2,3,2020-09-29,781,Otto,Karo
17,17,762.298704966288,13.6531067853001,0,1,2,3,2020-09-29,781,Otto,Karo
18,17,813.317526493841,51.0188215275532,0,1,2,3,2020-09-29,781,Otto,Karo
19,17,842.728065745956,29.410539252115,1,1,2,3,2020-09-29,781,Otto,Karo
20,17,853.059097200829,10.3310314548724,1,1,2,3,2020-09-29,781,Otto,Karo
21,17,899.33194512549,46.272847924661,1,1,2,3,2020-09-29,781,Otto,Karo
1,0,32.0651669135343,32.0651669135343,1,1,2,2,2021-03-28,782,Otto,Quirin
1,1,50.5533127078528,18.4881457943185,1,2,2,2,2021-03-28,782,Otto,Quirin
2,1,68.6335699407003,18.0802572328475,1,1,2,2,2021-03-28,782,Otto,Quirin
3,1,105.464304943168,36.8307350024678,1,1,2,2,2021-03-28,782,Otto,Quirin
3,2,120.31237137953,14.8480664363621,1,2,2,2,2021-03-28,782,Otto,Quirin
4,2,160.882195578876,40.5698241993459,0,1,2,2,2021-03-28,782,Otto,Quirin
5,2,195.326683412976,34.4444878340997,0,1,2,2,2021-03-28,782,Otto,Quirin
5,3,219.430607614252,24.1039242012762,0,2,2,2,2021-03-28,782,Otto,Quirin
5,4,239.75292894936,20.3223213351076,0,2,2,2,2021-03-28,782,Otto,Quirin
6,4,258.795751641356,19.0428226919963,0,1,2,2,2021-03-28,782,Otto,Quirin
7,4,284.439976840443,25.6442251990867,1,1,2,2,2021-03-28,782,Otto,Quirin
8,4,317.77709227881,33.337115438367,1,1,2,2,2021-03-28,782,Otto,Quirin
9,4,350.681425172311,32.9043328935015,1,1,2,2,2021-03-28,782,Otto,Quirin
10,4,374.97675126883,24.2953260965184,1,1,2,2,2021-03-28,782,Otto,Quirin
10,5,394.037668139026,19.0609168701968,1,2,2,2,2021-03-28,782,Otto,Quirin
11,5,411.633782715855,17.5961145768281,0,1,2,2,2021-03-28,782,Otto,Quirin
11,6,449.329432170406,37.6956494545519,0,2,2,2,2021-03-28,782,Otto,Quirin
11,7,493.124450074956,43.7950179045499,0,2,2,2,2021-03-28,782,Otto,Quirin
11,8,529.557615474142,36.4331653991859,0,2,2,2,2021-03-28,782,Otto,Quirin
12,8,565.545540597921,35.9879251237785,0,1,2,2,2021-03-28,782,Otto,Quirin
13,8,577.032667476783,11.4871268788621,1,1,2,2,2021-03-28,782,Otto,Quirin
14,8,596.744628623516,19.7119611467328,1,1,2,2,2021-03-28,782,Otto,Quirin
15,8,612.4123634229,15.6677347993841,1,1,2,2,2021-03-28,782,Otto,Quirin
15,9,636.233694443731,23.8213310208312,1,2,2,2,2021-03-28,782,Otto,Quirin
15,10,649.998295354367,13.7646009106364,1,2,2,2,2021-03-28,782,Otto,Quirin
15,11,664.457261905956,14.4589665515888,0,2,2,2,2021-03-28,782,Otto,Quirin
15,12,691.136862964355,26.679601058399,0,2,2,2,2021-03-28,782,Otto,Quirin
16,12,757.567283814677,66.4304208503221,0,1,2,2,2021-03-28,782,Otto,Quirin
16,13,816.309864488474,58.7425806737972,0,2,2,2,2021-03-28,782,Otto,Quirin
16,14,848.204484800444,31.8946203119699,0,2,2,2,2021-03-28,782,Otto,Quirin
16,15,868.343528978742,20.1390441782976,1,2,2,2,2021-03-28,782,Otto,Quirin
16,16,892.383272139084,24.0397431603425,1,2,2,2,2021-03-28,782,Otto,Quirin
16,17,921.502227209555,29.1189550704703,1,2,2,2,2021-03-28,782,Otto,Quirin
16,18,952.008938572876,30.5067113633216,1,2,2,2,2021-03-28,782,Otto,Quirin
16,19,994.083412621216,42.0744740483401,1,2,2,2,2021-03-28,782,Otto,Quirin
16,20,1025.70874799189,31.6253353706701,0,2,2,2,2021-03-28,782,Otto,Quirin
16,21,1035.66718434462,9.95843635273129,0,2,2,2,2021-03-28,782,Otto,Quirin
1,0,52.9468622747635,52.9468622747635,0,1,1,2,2021-04-12,783,Jonny,Otto
1,1,77.2069808644451,24.2601185896816,0,2,1,2,2021-04-12,783,Jonny,Otto
2,1,119.755522337111,42.5485414726657,0,1,1,2,2021-04-12,783,Jonny,Otto
2,2,159.320648885836,39.5651265487253,0,2,1,2,2021-04-12,783,Jonny,Otto
3,2,179.958327367109,20.6376784812728,0,1,1,2,2021-04-12,783,Jonny,Otto
4,2,200.15747942446,20.1991520573509,1,1,1,2,2021-04-12,783,Jonny,Otto
5,2,214.377418962663,14.219939538203,1,1,1,2,2021-04-12,783,Jonny,Otto
5,3,230.868803481512,16.4913845188495,1,2,1,2,2021-04-12,783,Jonny,Otto
5,4,246.74789846437,15.8790949828578,1,2,1,2,2021-04-12,783,Jonny,Otto
6,4,275.010570260844,28.2626717964734,1,1,1,2,2021-04-12,783,Jonny,Otto
7,4,293.980545729233,18.9699754683893,0,1,1,2,2021-04-12,783,Jonny,Otto
7,5,315.265708445828,21.285162716595,0,2,1,2,2021-04-12,783,Jonny,Otto
7,6,327.098106976204,11.8323985303763,0,2,1,2,2021-04-12,783,Jonny,Otto
7,7,336.661378977269,9.56327200106511,0,2,1,2,2021-04-12,783,Jonny,Otto
8,7,347.813707767326,11.1523287900565,0,1,1,2,2021-04-12,783,Jonny,Otto
9,7,375.249987355388,27.4362795880623,1,1,1,2,2021-04-12,783,Jonny,Otto
10,7,393.86991334734,18.6199259919522,1,1,1,2,2021-04-12,783,Jonny,Otto
11,7,419.409043471461,25.5391301241208,1,1,1,2,2021-04-12,783,Jonny,Otto
11,8,432.611662314524,13.202618843063,1,2,1,2,2021-04-12,783,Jonny,Otto
11,9,469.134747818748,36.5230855042243,1,2,1,2,2021-04-12,783,Jonny,Otto
12,9,478.102263496565,8.9675156778165,0,1,1,2,2021-04-12,783,Jonny,Otto
12,10,522.258464395724,44.1562008991588,0,2,1,2,2021-04-12,783,Jonny,Otto
13,10,544.357160617418,22.0986962216945,0,1,1,2,2021-04-12,783,Jonny,Otto
13,11,569.790813191795,25.433652574377,0,2,1,2,2021-04-12,783,Jonny,Otto
14,11,601.116830334063,31.3260171422681,0,1,1,2,2021-04-12,783,Jonny,Otto
15,11,636.254116133209,35.1372857991454,1,1,1,2,2021-04-12,783,Jonny,Otto
15,12,657.616128964921,21.3620128317119,1,2,1,2,2021-04-12,783,Jonny,Otto
15,13,675.502848938332,17.8867199734112,1,2,1,2,2021-04-12,783,Jonny,Otto
15,14,690.713275313941,15.2104263756095,1,2,1,2,2021-04-12,783,Jonny,Otto
16,14,718.335475843648,27.6222005297071,1,1,1,2,2021-04-12,783,Jonny,Otto
17,14,756.076693516037,37.7412176723882,0,1,1,2,2021-04-12,783,Jonny,Otto
17,15,783.244869162528,27.1681756464919,0,2,1,2,2021-04-12,783,Jonny,Otto
17,16,823.16337579861,39.9185066360821,0,2,1,2,2021-04-12,783,Jonny,Otto
18,16,844.506399019519,21.3430232209085,0,1,1,2,2021-04-12,783,Jonny,Otto
18,17,856.883549817592,12.3771507980727,0,2,1,2,2021-04-12,783,Jonny,Otto
18,18,884.276006452119,27.3924566345279,1,2,1,2,2021-04-12,783,Jonny,Otto
18,19,940.32089885825,56.0448924061306,1,2,1,2,2021-04-12,783,Jonny,Otto
19,19,981.082084507032,40.7611856487816,1,1,1,2,2021-04-12,783,Jonny,Otto
19,20,1023.33998016566,42.2578956586293,1,2,1,2,2021-04-12,783,Jonny,Otto
20,20,1056.60696152397,33.2669813583119,1,1,1,2,2021-04-12,783,Jonny,Otto
20,21,1091.74145620451,35.1344946805384,0,2,1,2,2021-04-12,783,Jonny,Otto
0,1,26.6836145349953,26.6836145349953,1,2,2,3,2020-11-09,784,Otto,Luis
0,2,48.509987608543,21.8263730735477,1,2,2,3,2020-11-09,784,Otto,Luis
1,2,83.6254989610908,35.1155113525478,1,1,2,3,2020-11-09,784,Otto,Luis
2,2,127.589212050591,43.9637130895002,1,1,2,3,2020-11-09,784,Otto,Luis
3,2,145.965745144213,18.3765330936219,1,1,2,3,2020-11-09,784,Otto,Luis
4,2,160.846864422661,14.8811192784482,0,1,2,3,2020-11-09,784,Otto,Luis
4,3,185.700287126122,24.8534227034612,0,2,2,3,2020-11-09,784,Otto,Luis
4,4,225.220973996787,39.5206868706648,0,2,2,3,2020-11-09,784,Otto,Luis
4,5,256.399925762397,31.1789517656098,0,2,2,3,2020-11-09,784,Otto,Luis
5,5,276.070419845973,19.6704940835766,0,1,2,3,2020-11-09,784,Otto,Luis
6,5,295.695758035499,19.6253381895255,1,1,2,3,2020-11-09,784,Otto,Luis
6,6,327.643712169109,31.9479541336102,1,2,2,3,2020-11-09,784,Otto,Luis
7,6,366.805672084535,39.1619599154263,1,1,2,3,2020-11-09,784,Otto,Luis
8,6,396.255791285354,29.4501192008187,1,1,2,3,2020-11-09,784,Otto,Luis
8,7,435.908325559502,39.6525342741477,1,2,2,3,2020-11-09,784,Otto,Luis
9,7,467.551387858817,31.6430622993155,0,1,2,3,2020-11-09,784,Otto,Luis
9,8,479.775965027829,12.2245771690117,0,2,2,3,2020-11-09,784,Otto,Luis
9,9,492.301213260364,12.5252482325351,0,2,2,3,2020-11-09,784,Otto,Luis
10,9,530.071163272167,37.7699500118034,0,1,2,3,2020-11-09,784,Otto,Luis
10,10,547.549737278516,17.4785740063484,0,2,2,3,2020-11-09,784,Otto,Luis
11,10,570.968123513069,23.4183862345532,1,1,2,3,2020-11-09,784,Otto,Luis
12,10,583.431788624489,12.4636651114203,1,1,2,3,2020-11-09,784,Otto,Luis
13,10,602.009349676307,18.5775610518181,1,1,2,3,2020-11-09,784,Otto,Luis
14,10,620.704052459292,18.6947027829842,1,1,2,3,2020-11-09,784,Otto,Luis
15,10,647.611462384005,26.9074099247131,1,1,2,3,2020-11-09,784,Otto,Luis
16,10,670.350120774348,22.7386583903431,0,1,2,3,2020-11-09,784,Otto,Luis
17,10,693.169365685402,22.8192449110542,0,1,2,3,2020-11-09,784,Otto,Luis
17,11,751.498233316244,58.3288676308424,0,2,2,3,2020-11-09,784,Otto,Luis
18,11,782.623876289919,31.1256429736748,0,1,2,3,2020-11-09,784,Otto,Luis
19,11,797.618268011354,14.9943917214344,0,1,2,3,2020-11-09,784,Otto,Luis
20,11,823.918414417364,26.3001464060105,1,1,2,3,2020-11-09,784,Otto,Luis
20,12,869.403203014071,45.4847885967067,1,2,2,3,2020-11-09,784,Otto,Luis
20,13,899.233702631152,29.830499617081,1,2,2,3,2020-11-09,784,Otto,Luis
21,13,939.478581397531,40.2448787663794,1,1,2,3,2020-11-09,784,Otto,Luis
1,0,15.4197424905911,15.4197424905911,0,1,2,3,2021-01-23,785,Quirin,Karo
2,0,31.4018833642993,15.9821408737083,0,1,2,3,2021-01-23,785,Quirin,Karo
2,1,57.1351963990643,25.7333130347649,0,2,2,3,2021-01-23,785,Quirin,Karo
2,2,74.6341988195727,17.4990024205084,0,2,2,3,2021-01-23,785,Quirin,Karo
2,3,100.725919683273,26.0917208637006,0,2,2,3,2021-01-23,785,Quirin,Karo
3,3,129.715920276608,28.9900005933344,1,1,2,3,2021-01-23,785,Quirin,Karo
4,3,159.437825083983,29.7219048073752,1,1,2,3,2021-01-23,785,Quirin,Karo
5,3,177.240064959993,17.8022398760104,1,1,2,3,2021-01-23,785,Quirin,Karo
6,3,196.549667423043,19.30960246305,1,1,2,3,2021-01-23,785,Quirin,Karo
7,3,215.192600482429,18.6429330593857,1,1,2,3,2021-01-23,785,Quirin,Karo
7,4,231.31185045692,16.119249974491,0,2,2,3,2021-01-23,785,Quirin,Karo
7,5,272.532617601834,41.2207671449138,0,2,2,3,2021-01-23,785,Quirin,Karo
8,5,289.197150419724,16.6645328178904,0,1,2,3,2021-01-23,785,Quirin,Karo
8,6,313.436732131355,24.2395817116309,0,2,2,3,2021-01-23,785,Quirin,Karo
8,7,338.602626178984,25.1658940476288,0,2,2,3,2021-01-23,785,Quirin,Karo
8,8,381.488020754057,42.8853945750728,1,2,2,3,2021-01-23,785,Quirin,Karo
9,8,408.060431995401,26.5724112413446,1,1,2,3,2021-01-23,785,Quirin,Karo
10,8,444.133018602128,36.0725866067268,1,1,2,3,2021-01-23,785,Quirin,Karo
10,9,459.382385127968,15.2493665258396,1,2,2,3,2021-01-23,785,Quirin,Karo
11,9,472.522416015297,13.1400308873299,1,1,2,3,2021-01-23,785,Quirin,Karo
12,9,490.620555853667,18.0981398383691,0,1,2,3,2021-01-23,785,Quirin,Karo
13,9,517.911440797551,27.2908849438845,0,1,2,3,2021-01-23,785,Quirin,Karo
14,9,548.380912412299,30.4694716147476,0,1,2,3,2021-01-23,785,Quirin,Karo
15,9,576.435334087061,28.0544216747626,0,1,2,3,2021-01-23,785,Quirin,Karo
15,10,596.298723437335,19.8633893502738,0,2,2,3,2021-01-23,785,Quirin,Karo
16,10,643.861364130637,47.5626406933019,1,1,2,3,2021-01-23,785,Quirin,Karo
17,10,669.3472618426,25.4858977119635,1,1,2,3,2021-01-23,785,Quirin,Karo
17,11,691.043445656557,21.6961838139566,1,2,2,3,2021-01-23,785,Quirin,Karo
18,11,707.524891025783,16.4814453692258,1,1,2,3,2021-01-23,785,Quirin,Karo
18,12,741.839672519174,34.3147814933912,1,2,2,3,2021-01-23,785,Quirin,Karo
18,13,754.774652262997,12.9349797438225,0,2,2,3,2021-01-23,785,Quirin,Karo
19,13,780.689520408081,25.9148681450843,0,1,2,3,2021-01-23,785,Quirin,Karo
20,13,789.691075292027,9.00155488394582,0,1,2,3,2021-01-23,785,Quirin,Karo
21,13,808.199938228021,18.5088629359944,0,1,2,3,2021-01-23,785,Quirin,Karo
0,1,24.1261221362235,24.1261221362235,1,2,2,2,2020-05-23,786,Quirin,Otto
0,2,51.9972231970354,27.8711010608119,1,2,2,2,2020-05-23,786,Quirin,Otto
1,2,71.7387485067131,19.7415253096777,1,1,2,2,2020-05-23,786,Quirin,Otto
1,3,91.2373561306414,19.4986076239283,1,2,2,2,2020-05-23,786,Quirin,Otto
1,4,119.014553820604,27.7771976899627,1,2,2,2,2020-05-23,786,Quirin,Otto
2,4,141.461203200144,22.4466493795401,0,1,2,2,2020-05-23,786,Quirin,Otto
3,4,168.742260853711,27.2810576535667,0,1,2,2,2020-05-23,786,Quirin,Otto
4,4,197.802207183115,29.0599463294038,0,1,2,2,2020-05-23,786,Quirin,Otto
5,4,225.559580919206,27.7573737360915,0,1,2,2,2020-05-23,786,Quirin,Otto
5,5,250.836127080249,25.2765461610426,0,2,2,2,2020-05-23,786,Quirin,Otto
6,5,275.974064260195,25.137937179946,1,1,2,2,2020-05-23,786,Quirin,Otto
6,6,286.977987806862,11.003923546667,1,2,2,2,2020-05-23,786,Quirin,Otto
7,6,299.494984040959,12.5169962340968,1,1,2,2,2020-05-23,786,Quirin,Otto
8,6,326.609889150801,27.1149051098426,1,1,2,2,2020-05-23,786,Quirin,Otto
8,7,370.264767617753,43.6548784669515,1,2,2,2,2020-05-23,786,Quirin,Otto
8,8,399.78467681569,29.5199091979375,0,2,2,2,2020-05-23,786,Quirin,Otto
9,8,424.092816106919,24.3081392912285,0,1,2,2,2020-05-23,786,Quirin,Otto
10,8,464.353644530789,40.2608284238702,0,1,2,2,2020-05-23,786,Quirin,Otto
11,8,492.940012046774,28.5863675159849,0,1,2,2,2020-05-23,786,Quirin,Otto
12,8,526.463202866687,33.523190819913,0,1,2,2,2020-05-23,786,Quirin,Otto
12,9,560.389785095136,33.9265822284495,1,2,2,2,2020-05-23,786,Quirin,Otto
12,10,594.849101316436,34.4593162212997,1,2,2,2,2020-05-23,786,Quirin,Otto
12,11,606.237725349647,11.3886240332107,1,2,2,2,2020-05-23,786,Quirin,Otto
12,12,643.005334964979,36.7676096153323,1,2,2,2,2020-05-23,786,Quirin,Otto
13,12,689.331203362703,46.3258683977243,1,1,2,2,2020-05-23,786,Quirin,Otto
13,13,721.218961445312,31.8877580826085,0,2,2,2,2020-05-23,786,Quirin,Otto
14,13,762.722467215746,41.5035057704345,0,1,2,2,2020-05-23,786,Quirin,Otto
14,14,776.046088483728,13.3236212679818,0,2,2,2,2020-05-23,786,Quirin,Otto
14,15,789.950236501012,13.9041480172836,0,2,2,2,2020-05-23,786,Quirin,Otto
15,15,820.578301727751,30.6280652267387,0,1,2,2,2020-05-23,786,Quirin,Otto
15,16,851.392472754778,30.8141710270278,1,2,2,2,2020-05-23,786,Quirin,Otto
15,17,920.388815586513,68.9963428317351,1,2,2,2,2020-05-23,786,Quirin,Otto
15,18,932.283182969144,11.8943673826309,1,2,2,2,2020-05-23,786,Quirin,Otto
15,19,971.34701535391,39.0638323847662,1,2,2,2,2020-05-23,786,Quirin,Otto
15,20,1003.87911255105,32.5320971971399,1,2,2,2,2020-05-23,786,Quirin,Otto
16,20,1018.69924208271,14.8201295316599,0,1,2,2,2020-05-23,786,Quirin,Otto
16,21,1049.91679246592,31.2175503832127,0,2,2,2,2020-05-23,786,Quirin,Otto
1,0,40.8924242176329,40.8924242176329,1,1,2,2,2021-04-12,787,Otto,Quirin
1,1,64.9328512007614,24.0404269831285,1,2,2,2,2021-04-12,787,Otto,Quirin
1,2,104.165828476695,39.2329772759339,1,2,2,2,2021-04-12,787,Otto,Quirin
2,2,125.246199003,21.0803705263042,1,1,2,2,2021-04-12,787,Otto,Quirin
2,3,168.328950353715,43.0827513507155,1,2,2,2,2021-04-12,787,Otto,Quirin
3,3,186.871569786316,18.5426194326008,0,1,2,2,2021-04-12,787,Otto,Quirin
3,4,218.22147331866,31.3499035323444,0,2,2,2,2021-04-12,787,Otto,Quirin
4,4,243.875522702589,25.6540493839287,0,1,2,2,2021-04-12,787,Otto,Quirin
5,4,281.440253085236,37.5647303826469,0,1,2,2,2021-04-12,787,Otto,Quirin
6,4,291.083604171786,9.64335108655015,0,1,2,2,2021-04-12,787,Otto,Quirin
7,4,316.634484137619,25.5508799658331,1,1,2,2,2021-04-12,787,Otto,Quirin
7,5,341.694168439664,25.0596843020453,1,2,2,2,2021-04-12,787,Otto,Quirin
7,6,369.232690364365,27.5385219247009,1,2,2,2,2021-04-12,787,Otto,Quirin
8,6,400.039574606698,30.8068842423323,1,1,2,2,2021-04-12,787,Otto,Quirin
9,6,448.397559341681,48.3579847349831,1,1,2,2,2021-04-12,787,Otto,Quirin
10,6,476.026654490714,27.6290951490332,0,1,2,2,2021-04-12,787,Otto,Quirin
10,7,502.467201042953,26.4405465522391,0,2,2,2,2021-04-12,787,Otto,Quirin
10,8,542.396721228193,39.9295201852403,0,2,2,2,2021-04-12,787,Otto,Quirin
11,8,567.656405344381,25.2596841161873,0,1,2,2,2021-04-12,787,Otto,Quirin
